DATA_ATIVACAO;NUN_NTC;TIPO_OPERACAO;PLANO;COD_MOBILE;MES_REFERENCIA;VALIDO_COMISSAO;VALOR_COMISSAO;COD_IRREG;ARQUIVO;DATA_ESTORNO;PENDENCIA;VALOR_FRANQUIA;SIMCARD;COD_QUINZENA;STATUS_GED;NTC_ANTERIOR;PLANO_ANTERIOR;NUM_CHAMADO;CONTRATO_EBT_NET;CLASSIFICACAO_PGTO;FRANQUIA_ANTERIOR;VALOR_DELTA;VALOR_FATOR;DAT_DIGITALIZACAO;DSC_NOME_PLANO
25/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;7,49001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
25/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;7,49001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
25/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;7,49001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
23/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202303;t;434,7;0;FT_COMISSIONAMENTO;;OK;144.9;'';P2;AUDIO_CONEXAO;;;;8,84623E+11;PREMIUM;;;3;;BL 500M SINGLE OU C/ FONE FID
25/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P2;AUDIO_CONEXAO;;;;86366722485;PREMIUM;;;3;;BL 250M SINGLE/FONE AQS BS BWF PON FID
30/03/2023 00:00;0;FONE FIXO;FONE PME;CLRZ;202303;t;120;0;FT_COMISSIONAMENTO;;OK;40;'';P2;AUDIO_CONEXAO;;;;86366727681;PREMIUM;;;3;;ILIM BRASIL TOTAL EMP PME 1L
20/03/2023 00:00;0;TROCA DE PLANO UR;UPGRADE DE PLANO UR;CLRZ;202303;f;0;95;FT_COMISSIONAMENTO;;SEM DOCUMENTACAO;133.9;'';P2;;;;;8,84622E+11;PREMIUM;104,9;29;3,5;;BL 250M F1 SINGLE/ FONE FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366725280;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 350 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366725638;PREMIUM;;;3;;BL 350M COMBINADO FID
30/03/2023 00:00;43988615974;ATIVACAO POS-PAGO;PLANO CONTROLE MAIS 13GB COMBO - CF - CM;CLRZ;202303;t;149,7;0;MOBILE;;OK;49.9;'89550534420011231332';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;PLANO CONTROLE MAIS 13GB COMBO
17/03/2023 00:00;43988814141;ATIVACAO POS-PAGO;PLANO CONTROLE MAIS 13GB COMBO - CF - CM;CLRZ;202303;t;149,7;0;MOBILE;;OK;49.9;'89550534420011238170';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;PLANO CONTROLE MAIS 13GB COMBO
16/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;89341529760;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
17/03/2023 00:00;0;COMISSOES ADICIONAIS;PLUGIN CIDADES ACELERACAO;CLRZ;202303;t;33,22;0;PLUGIN CIDADES ACELERACAO;;OK;94.9;'';P2;AUDIO_CONEXAO;;;;2,13001E+11;PREMIUM;;;0,35;;VIRTUA 250 MB
07/03/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202303;f;0;407;FT_COMISSIONAMENTO;;PRODUTO GRATUITO;0;'';P2;AUDIO_CONEXAO;;;;5,31011E+11;PREMIUM;;;3;;FONE ILIM BR TOT 30.00
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366719735;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
25/03/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202303;f;0;407;FT_COMISSIONAMENTO;;PRODUTO GRATUITO;0;'';P2;AUDIO_CONEXAO;;;;86366722604;PREMIUM;;;3;;FONE ILIM BR TOT 30.00
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366719891;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;7,49001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;7,49001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
